tanggal,Tn,Tx,Tavg,pr
24-12-2015,26.0,30.4,27.4,0.1
25-12-2015,25.0,30.6,27.7,3.6
26-12-2015,24.0,29.2,27.4,26.7
27-12-2015,25.0,30.6,28.1,13.2
28-12-2015,25.0,31.1,27.5,2.6
29-12-2015,25.0,30.2,26.4,1.7
30-12-2015,24.0,30.5,27.9,8888.0
31-12-2015,25.0,31.2,28.0,3.6
01-01-2016,24.0,31.2,28.7,0.0
02-01-2016,22.916163101604276,33.0,28.8,0.0
03-01-2016,24.0,33.4,28.5,0.0
04-01-2016,24.0,33.0,29.6,0.0
05-01-2016,24.0,33.5,30.0,0.0
06-01-2016,25.0,34.0,29.3,0.0
07-01-2016,25.0,32.1,29.0,0.0
08-01-2016,24.0,32.3,28.8,0.0
09-01-2016,24.0,32.5,26.7,8888.0
10-01-2016,24.0,31.5,28.4,8888.0
11-01-2016,24.0,35.0,28.8,1.4
12-01-2016,24.0,34.0,28.6,8888.0
13-01-2016,25.0,33.0,26.0,1.4
14-01-2016,23.0,33.4,28.5,8.0
15-01-2016,25.0,36.0,28.8,3.4
16-01-2016,25.0,34.0,28.5,0.1
17-01-2016,24.0,35.7,27.3,3.0
18-01-2016,24.0,35.3,29.4,21.2
19-01-2016,24.0,35.4,28.8,0.0
20-01-2016,24.0,35.7,29.9,0.0
21-01-2016,24.0,35.0,29.3,14.9
22-01-2016,25.0,36.3,29.3,2.8
23-01-2016,24.0,34.8,27.7,76.9
24-01-2016,25.0,33.8,28.4,1.4
25-01-2016,24.0,32.5,28.1,20.7
26-01-2016,25.0,24.6,26.6,5.8
27-01-2016,23.0,33.4,29.7,20.0
28-01-2016,26.0,34.7,29.9,0.0
29-01-2016,25.0,34.7,30.8,0.0
30-01-2016,25.0,32.6,30.4,22.5
31-01-2016,26.0,33.0,28.2,3.4
01-02-2016,24.0,33.4,29.8,7.2
02-02-2016,25.0,31.8,28.2,2.4
03-02-2016,22.916163101604276,33.0,29.3,1.6
04-02-2016,25.0,32.5,28.1,4.1
05-02-2016,25.0,32.6,27.9,0.0
06-02-2016,26.0,31.7,27.8,2.4
07-02-2016,23.0,33.5,28.9,30.2
08-02-2016,24.0,35.0,25.8,0.0
09-02-2016,25.0,33.0,28.2,31.3
10-02-2016,24.0,32.9,28.6,29.9
11-02-2016,25.0,31.4,28.8,0.0
12-02-2016,25.0,33.0,28.0,0.0
13-02-2016,25.0,33.1,28.5,1.9
14-02-2016,25.0,32.4,28.4,0.6
15-02-2016,25.0,34.6,29.3,8888.0
16-02-2016,23.0,34.8,27.4,9.5
17-02-2016,23.0,34.8,29.3,4.5
18-02-2016,25.0,34.1,26.8,8888.0
19-02-2016,26.0,31.8,29.2,0.1
20-02-2016,25.0,35.0,29.0,0.0
21-02-2016,25.0,36.0,29.3,0.0
22-02-2016,24.0,35.9,28.6,0.0
23-02-2016,25.0,34.4,24.9,5.8
24-02-2016,23.0,31.5,28.4,5.3
25-02-2016,24.0,31.96843400745077,26.6,0.0
26-02-2016,24.0,31.6,27.8,8888.0
27-02-2016,24.0,31.5,27.4,8.7
28-02-2016,25.0,33.2,27.0,0.0
29-02-2016,25.0,31.5,26.6,0.0
01-03-2016,24.0,32.6,27.9,10.3
02-03-2016,24.0,33.7,27.4,34.5
03-03-2016,24.0,34.8,28.9,8888.0
04-03-2016,24.0,33.5,28.8,2.1
05-03-2016,24.0,32.5,28.3,0.0
06-03-2016,24.0,33.5,28.7,0.0
07-03-2016,25.0,34.0,27.2,8888.0
08-03-2016,25.0,33.6,27.0,5.3
09-03-2016,25.0,31.8,28.5,1.2
10-03-2016,25.0,32.0,27.2,0.0
11-03-2016,25.0,34.0,27.6,26.0
12-03-2016,25.0,34.4,28.3,0.0
13-03-2016,25.0,33.3,25.7,0.2
14-03-2016,25.0,31.4,24.1,30.1
15-03-2016,23.0,29.4,27.2,63.8
16-03-2016,25.0,29.4,28.5,16.4
17-03-2016,25.0,33.2,28.7,2.7
18-03-2016,25.0,35.3,29.0,3.5
19-03-2016,24.0,33.2,27.7,0.0
20-03-2016,24.0,32.5,27.3,0.0
21-03-2016,24.0,31.96843400745077,27.6,3.9
22-03-2016,24.0,33.0,27.5,28.1
23-03-2016,24.0,34.6,28.3,0.0
24-03-2016,24.0,34.8,29.0,0.0
25-03-2016,24.0,33.5,29.5,0.0
26-03-2016,24.0,31.8,28.2,1.4
27-03-2016,24.0,31.6,26.4,0.0
28-03-2016,24.0,33.1,26.1,8888.0
29-03-2016,23.0,33.4,29.0,2.0
30-03-2016,24.0,34.0,29.2,0.0
31-03-2016,24.0,34.6,28.0,0.0
01-04-2016,24.0,33.7,27.3,0.0
02-04-2016,23.0,34.4,27.0,0.0
03-04-2016,24.0,34.6,29.9,0.0
04-04-2016,25.0,34.1,27.3,0.0
05-04-2016,24.0,35.4,28.7,0.0
06-04-2016,23.0,33.0,28.4,0.0
07-04-2016,24.0,34.6,28.2,0.0
08-04-2016,23.0,31.96843400745077,28.8,0.0
09-04-2016,23.0,34.0,29.7,0.0
10-04-2016,25.0,24.9,29.1,0.0
11-04-2016,26.0,35.2,29.4,0.0
12-04-2016,25.0,35.0,29.7,0.0
13-04-2016,24.0,34.6,29.8,0.0
14-04-2016,25.0,35.0,29.2,0.0
15-04-2016,24.0,35.3,30.2,0.0
16-04-2016,25.0,35.5,28.8,0.0
17-04-2016,23.0,35.2,27.3,0.0
18-04-2016,22.0,36.3,28.8,0.0
19-04-2016,23.0,34.2,29.0,0.0
20-04-2016,23.0,35.7,29.5,0.0
21-04-2016,25.0,34.6,28.6,0.0
22-04-2016,22.0,36.2,28.6,0.0
23-04-2016,22.916163101604276,36.4,29.8,0.0
24-04-2016,24.0,35.7,29.8,0.0
25-04-2016,25.0,35.2,27.5,0.0
26-04-2016,24.0,34.3,28.9,0.0
27-04-2016,25.0,35.4,29.7,0.0
28-04-2016,24.0,34.8,27.2,0.0
29-04-2016,24.0,34.0,29.2,0.0
30-04-2016,23.0,34.0,28.1,0.0
01-05-2016,26.0,33.9,27.9,0.0
02-05-2016,23.0,34.1,26.0,0.0
03-05-2016,25.0,34.0,29.0,12.0
04-05-2016,25.0,33.2,27.1,1.7
05-05-2016,23.0,33.1,27.7,5.9
06-05-2016,24.0,32.2,28.2,72.6
07-05-2016,24.0,32.2,27.9,0.0
08-05-2016,24.0,32.5,28.7,0.0
09-05-2016,23.0,33.3,29.0,0.0
10-05-2016,24.0,34.2,27.0,0.0
11-05-2016,25.0,33.4,29.3,1.5
12-05-2016,24.0,29.6,25.7,6.5
13-05-2016,22.916163101604276,32.0,26.1,0.4
14-05-2016,25.0,32.4,28.4,1.4
15-05-2016,24.0,34.3,29.1,8888.0
16-05-2016,26.0,33.4,28.7,0.0
17-05-2016,25.0,33.9,29.6,0.0
18-05-2016,24.0,33.4,29.0,0.0
19-05-2016,25.0,33.2,28.0,0.0
20-05-2016,22.0,33.4,26.5,0.0
21-05-2016,25.0,33.0,28.6,0.0
22-05-2016,25.0,33.7,28.5,0.0
23-05-2016,24.0,34.0,29.2,0.0
24-05-2016,29.0,32.0,28.1,0.0
25-05-2016,22.916163101604276,34.4,28.0,0.0
26-05-2016,23.0,34.1,28.9,0.0
27-05-2016,24.0,33.6,28.4,0.0
28-05-2016,22.0,33.9,27.2,8888.0
29-05-2016,22.0,33.8,27.9,0.0
30-05-2016,21.0,34.6,26.9,0.0
31-05-2016,21.0,34.3,28.6,0.0
01-06-2016,26.0,33.9,28.4,0.0
02-06-2016,23.0,31.8,27.5,0.0
03-06-2016,22.0,33.5,28.4,0.0
04-06-2016,24.0,34.2,27.0,0.0
05-06-2016,22.0,33.3,28.2,0.0
06-06-2016,22.0,33.6,28.1,0.0
07-06-2016,21.0,33.1,28.0,0.0
08-06-2016,21.0,33.2,28.2,0.0
09-06-2016,22.0,33.8,28.5,0.0
10-06-2016,22.916163101604276,34.4,29.3,0.0
11-06-2016,26.0,34.1,30.3,0.0
12-06-2016,26.0,29.7,29.3,0.0
13-06-2016,27.0,32.5,29.1,0.0
14-06-2016,27.0,33.4,29.3,0.0
15-06-2016,26.0,32.3,28.7,0.0
16-06-2016,26.0,33.2,29.1,0.0
17-06-2016,26.0,34.7,27.9,0.0
18-06-2016,22.0,32.5,28.4,0.0
19-06-2016,24.0,33.4,28.2,0.0
20-06-2016,23.0,33.8,28.4,0.0
21-06-2016,21.0,33.9,28.1,0.0
22-06-2016,22.0,32.4,27.5,0.0
23-06-2016,21.0,31.5,27.1,0.0
24-06-2016,20.0,33.4,26.7,0.0
25-06-2016,20.0,33.5,27.1,0.0
26-06-2016,23.0,30.1,27.4,2.5
27-06-2016,25.0,33.7,29.1,0.0
28-06-2016,24.0,31.5,29.2,0.0
29-06-2016,22.916163101604276,34.2,29.1,0.0
30-06-2016,23.0,33.4,28.4,0.0
01-07-2016,23.0,33.1,28.1,0.0
02-07-2016,22.0,32.9,28.3,0.0
03-07-2016,24.0,33.4,28.6,0.0
04-07-2016,23.0,32.5,28.1,0.0
05-07-2016,21.0,33.4,27.7,0.0
06-07-2016,23.0,33.6,28.4,0.0
07-07-2016,24.0,32.6,28.1,0.0
08-07-2016,25.0,32.5,28.5,0.0
09-07-2016,24.0,20.7,27.8,0.0
10-07-2016,22.0,34.7,28.2,0.0
11-07-2016,23.0,33.9,25.6,0.0
12-07-2016,23.0,33.8,28.9,15.6
13-07-2016,24.0,32.5,28.7,0.0
14-07-2016,24.0,27.1,25.5,1.2
15-07-2016,24.0,30.4,26.7,9.7
16-07-2016,24.0,31.0,26.7,0.0
17-07-2016,23.0,31.0,26.5,0.0
18-07-2016,22.0,31.3,25.8,0.0
19-07-2016,21.0,31.6,26.9,0.0
20-07-2016,22.0,33.3,27.6,0.0
21-07-2016,23.0,33.4,27.5,0.0
22-07-2016,20.0,31.4,25.7,0.0
23-07-2016,19.0,33.0,27.0,0.0
24-07-2016,19.0,31.96843400745077,27.8,0.0
25-07-2016,20.0,33.2,26.9,0.0
26-07-2016,22.916163101604276,31.96843400745077,27.0,0.0
27-07-2016,22.0,33.1,27.8,0.0
28-07-2016,23.0,31.5,27.6,0.0
29-07-2016,22.0,32.4,26.6,0.0
30-07-2016,21.0,26.2,26.5,8888.0
31-07-2016,22.0,29.6,27.0,0.0
01-08-2016,21.0,30.0,27.2,0.0
02-08-2016,21.0,32.5,27.9,0.0
03-08-2016,23.0,33.2,28.0,0.0
04-08-2016,22.0,31.2,27.4,0.0
05-08-2016,24.0,27.2,26.8,0.0
06-08-2016,20.0,26.0,27.9,0.0
07-08-2016,22.0,31.0,26.2,0.0
08-08-2016,20.0,32.5,26.0,0.0
09-08-2016,23.0,30.0,26.5,0.0
10-08-2016,25.0,32.8,27.9,0.0
11-08-2016,25.0,34.0,28.7,0.0
12-08-2016,23.0,32.2,28.7,0.0
13-08-2016,22.0,33.4,28.3,0.0
14-08-2016,23.0,31.0,27.8,0.0
15-08-2016,24.0,34.0,29.0,0.0
16-08-2016,21.0,33.5,27.7,0.0
17-08-2016,21.0,35.5,27.4,0.0
18-08-2016,21.0,31.96843400745077,27.6,0.0
19-08-2016,19.0,31.2,26.7,0.0
20-08-2016,20.0,32.1,26.4,0.0
21-08-2016,21.0,32.0,26.9,0.0
22-08-2016,20.0,30.6,27.1,0.0
23-08-2016,21.0,32.4,26.9,0.0
24-08-2016,23.0,32.5,26.8,0.0
25-08-2016,23.0,33.6,27.4,0.0
26-08-2016,20.0,34.6,28.1,0.0
27-08-2016,24.0,31.5,28.0,0.0
28-08-2016,22.0,32.4,27.4,0.0
29-08-2016,22.0,32.5,28.2,0.0
30-08-2016,22.0,34.2,27.0,0.0
31-08-2016,21.0,34.2,28.2,0.0
01-09-2016,22.0,33.5,28.2,0.0
02-09-2016,22.0,33.6,28.1,0.0
03-09-2016,21.0,33.8,28.8,0.0
04-09-2016,22.0,33.3,28.4,0.0
05-09-2016,24.0,33.0,28.5,0.0
06-09-2016,24.0,34.7,27.4,0.0
07-09-2016,24.0,34.6,29.0,0.0
08-09-2016,23.0,34.0,28.3,0.0
09-09-2016,20.0,32.9,28.4,0.0
10-09-2016,22.0,35.0,29.3,0.0
11-09-2016,22.0,33.6,27.6,0.0
12-09-2016,22.0,33.8,28.2,0.0
13-09-2016,23.0,34.2,28.5,0.0
14-09-2016,23.0,33.5,27.5,0.0
15-09-2016,23.0,32.6,28.6,1.2
16-09-2016,23.0,34.2,28.5,0.0
17-09-2016,23.0,34.6,30.0,0.0
18-09-2016,21.0,35.2,29.1,0.0
19-09-2016,21.0,32.9,25.1,0.0
20-09-2016,24.0,33.8,28.4,5.3
21-09-2016,24.0,32.9,27.8,8888.0
22-09-2016,23.0,34.4,29.2,0.0
23-09-2016,24.0,34.4,26.8,0.0
24-09-2016,23.0,34.7,29.6,14.0
25-09-2016,23.0,35.0,25.8,0.0
26-09-2016,23.0,34.2,27.2,9.4
27-09-2016,24.0,36.0,28.5,0.1
28-09-2016,24.0,32.8,26.9,0.0
29-09-2016,24.0,32.0,28.5,15.9
30-09-2016,23.0,32.8,28.4,8888.0
01-10-2016,24.0,33.0,26.3,0.0
02-10-2016,24.0,33.4,28.8,0.0
03-10-2016,24.0,32.6,27.5,1.0
04-10-2016,24.0,34.2,28.6,9.0
05-10-2016,23.0,34.1,27.7,0.0
06-10-2016,24.0,36.5,27.0,0.0
07-10-2016,26.0,34.5,28.7,0.0
08-10-2016,24.0,36.4,29.8,0.0
09-10-2016,22.0,35.2,29.8,0.0
10-10-2016,23.0,32.4,27.7,0.0
11-10-2016,21.0,34.6,28.5,0.0
12-10-2016,21.0,33.0,28.9,0.0
13-10-2016,23.0,35.4,29.5,0.0
14-10-2016,22.0,31.96843400745077,27.0,0.0
15-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
16-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
17-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
18-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
19-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
20-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
21-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
22-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
23-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
24-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
25-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
26-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
27-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
28-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
29-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
30-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
31-10-2016,22.916163101604276,31.96843400745077,27.0,0.0
01-11-2016,24.0,34.4,29.1,0.0
02-11-2016,24.0,33.8,29.1,0.0
03-11-2016,25.0,36.4,30.3,8888.0
04-11-2016,26.0,36.9,31.0,0.0
05-11-2016,25.0,34.2,30.6,0.0
06-11-2016,25.0,34.0,29.2,0.0
07-11-2016,25.0,34.0,29.5,8888.0
08-11-2016,25.0,34.2,30.2,0.0
09-11-2016,26.0,34.4,30.2,0.0
10-11-2016,24.0,35.1,30.6,0.0
11-11-2016,25.0,32.4,25.9,0.0
12-11-2016,24.0,33.0,26.5,36.8
13-11-2016,25.0,35.5,30.1,0.9
14-11-2016,24.0,35.8,30.0,0.0
15-11-2016,25.0,35.2,28.4,0.0
16-11-2016,25.0,31.96843400745077,25.9,3.8
17-11-2016,24.0,35.0,30.0,0.7
18-11-2016,24.0,34.8,29.0,0.0
19-11-2016,25.0,33.0,27.0,0.0
20-11-2016,24.0,33.2,29.0,2.3
21-11-2016,24.0,30.6,29.7,0.0
22-11-2016,25.0,33.6,29.0,0.0
23-11-2016,24.0,34.0,29.3,0.0
24-11-2016,25.0,33.5,28.3,0.0
25-11-2016,24.0,33.4,28.1,12.2
26-11-2016,25.0,34.6,28.8,4.5
27-11-2016,22.916163101604276,33.8,29.4,0.0
28-11-2016,25.0,31.96843400745077,28.3,0.0
29-11-2016,23.0,33.4,27.0,6.8
30-11-2016,24.0,33.4,27.0,81.5
01-12-2016,26.0,31.96843400745077,27.1,0.0
02-12-2016,25.0,32.4,28.0,14.7
03-12-2016,24.0,32.0,26.8,16.0
04-12-2016,24.0,31.96843400745077,27.0,8.1
05-12-2016,25.0,32.4,24.8,6.5
06-12-2016,24.0,32.4,27.7,0.5
07-12-2016,24.0,32.2,28.0,0.9
08-12-2016,24.0,34.4,30.2,1.3
09-12-2016,25.0,33.1,25.3,0.0
10-12-2016,24.0,35.2,30.4,3.3
11-12-2016,24.0,35.0,28.5,0.0
12-12-2016,25.0,33.5,28.3,0.0
13-12-2016,23.0,30.8,27.4,19.5
14-12-2016,25.0,33.0,25.4,7.3
15-12-2016,23.0,31.5,27.2,6.3
16-12-2016,24.0,31.3,25.2,7.0
17-12-2016,24.0,29.6,26.3,8.7
18-12-2016,24.0,31.2,26.7,52.2
19-12-2016,23.0,29.2,27.7,31.6
20-12-2016,24.0,33.2,28.1,17.4
21-12-2016,27.0,32.2,28.8,0.0
22-12-2016,25.0,31.4,27.3,7.3
23-12-2016,24.0,32.0,29.4,18.9
24-12-2016,26.0,31.4,28.9,7.0
25-12-2016,24.0,30.4,28.0,60.1
26-12-2016,25.0,30.4,29.1,5.2
27-12-2016,25.0,31.0,28.5,7.4
28-12-2016,25.0,31.8,27.9,0.8
29-12-2016,26.0,29.6,26.3,7.9
30-12-2016,24.0,30.0,27.0,3.5
31-12-2016,24.0,31.4,27.5,8888.0
01-01-2017,25.0,34.7,27.2,2.7
02-01-2017,23.0,23.9,28.2,5.8
03-01-2017,23.0,31.8,28.4,0.8
04-01-2017,26.0,31.0,28.1,8888.0
05-01-2017,26.0,31.0,27.9,1.9
06-01-2017,25.0,31.8,28.8,4.2
07-01-2017,27.0,31.6,28.7,1.6
08-01-2017,25.0,31.6,28.4,6.7
09-01-2017,24.0,32.0,27.4,0.0
10-01-2017,23.0,33.0,27.9,0.0
11-01-2017,23.0,32.0,27.9,0.0
12-01-2017,23.0,32.0,28.3,0.0
13-01-2017,24.0,32.6,27.4,0.0
14-01-2017,24.0,32.4,28.6,0.0
15-01-2017,23.0,32.8,27.5,0.0
16-01-2017,24.0,30.8,26.5,3.5
17-01-2017,22.916163101604276,28.5,27.2,31.7
18-01-2017,22.916163101604276,28.0,26.3,43.7
19-01-2017,25.0,30.3,28.2,30.0
20-01-2017,24.0,29.8,26.9,11.6
21-01-2017,24.0,28.4,26.0,38.0
22-01-2017,24.0,31.0,25.3,14.3
23-01-2017,24.0,29.0,27.3,76.6
24-01-2017,23.0,29.6,27.3,21.0
25-01-2017,25.0,30.8,28.0,11.5
26-01-2017,24.0,30.8,26.8,16.2
27-01-2017,24.0,29.5,27.4,55.3
28-01-2017,25.0,32.0,28.1,0.7
29-01-2017,23.0,31.0,27.5,0.0
30-01-2017,24.0,25.5,25.3,0.0
31-01-2017,23.0,27.9,25.5,85.1
01-02-2017,24.0,34.8,26.6,23.8
02-02-2017,24.0,26.2,24.9,23.6
03-02-2017,23.0,28.1,27.6,94.8
04-02-2017,25.0,29.8,27.2,17.0
05-02-2017,25.0,29.4,26.9,13.8
06-02-2017,25.0,29.1,27.9,33.1
07-02-2017,25.0,30.0,29.0,11.0
08-02-2017,27.0,30.8,27.7,0.0
09-02-2017,25.0,28.0,25.5,3.3
10-02-2017,23.0,29.0,26.2,38.8
11-02-2017,24.0,30.6,27.0,8.3
12-02-2017,23.0,30.3,27.6,8888.0
13-02-2017,23.0,30.2,27.1,0.0
14-02-2017,24.0,30.0,26.9,7.0
15-02-2017,22.916163101604276,29.8,27.2,0.0
16-02-2017,24.0,28.0,26.0,8.6
17-02-2017,23.0,30.2,27.1,8.0
18-02-2017,23.0,32.2,27.3,0.0
19-02-2017,23.0,30.8,26.9,0.0
20-02-2017,23.0,31.6,28.4,0.0
21-02-2017,24.0,32.4,27.6,0.0
22-02-2017,22.916163101604276,32.5,27.7,0.0
23-02-2017,22.0,33.4,28.2,0.0
24-02-2017,22.0,31.6,28.2,0.0
25-02-2017,23.0,32.2,26.6,0.0
26-02-2017,23.0,32.0,25.9,30.0
27-02-2017,23.0,33.6,28.7,12.8
28-02-2017,23.0,33.0,26.8,0.0
01-03-2017,24.0,34.2,28.8,32.5
02-03-2017,22.916163101604276,34.3,28.0,0.0
03-03-2017,24.0,31.96843400745077,29.3,0.0
04-03-2017,24.0,32.6,27.5,0.0
05-03-2017,24.0,29.4,26.8,0.0
06-03-2017,22.0,31.0,27.7,11.5
07-03-2017,24.0,29.2,25.1,15.2
08-03-2017,24.0,31.96843400745077,24.8,19.9
09-03-2017,24.0,28.9,25.7,34.1
10-03-2017,23.0,30.6,26.3,2.6
11-03-2017,23.0,31.8,26.6,13.1
12-03-2017,24.0,31.2,28.0,8888.0
13-03-2017,24.0,31.96843400745077,24.6,0.0
14-03-2017,22.0,30.4,24.4,16.0
15-03-2017,23.0,29.4,26.1,5.4
16-03-2017,24.0,30.2,27.2,8888.0
17-03-2017,25.0,31.96843400745077,25.6,8888.0
18-03-2017,24.0,31.96843400745077,28.3,8.4
19-03-2017,23.0,31.8,28.5,11.8
20-03-2017,22.916163101604276,32.0,28.3,0.0
21-03-2017,25.0,32.0,28.2,2.0
22-03-2017,24.0,31.8,27.4,8.6
23-03-2017,24.0,31.8,27.2,0.0
24-03-2017,23.0,30.3,27.2,5.5
25-03-2017,24.0,29.0,25.8,8888.0
26-03-2017,24.0,30.0,26.2,17.5
27-03-2017,22.0,31.96843400745077,25.6,23.0
28-03-2017,23.0,30.8,27.8,1.0
29-03-2017,24.0,30.4,25.2,9.3
30-03-2017,24.0,30.1,27.3,2.7
31-03-2017,24.0,30.8,27.4,3.5
01-04-2017,24.0,29.3,26.8,5.1
02-04-2017,23.0,29.8,26.0,34.0
03-04-2017,24.0,31.4,26.9,2.6
04-04-2017,24.0,32.6,25.2,0.0
05-04-2017,24.0,31.96843400745077,27.6,8888.0
06-04-2017,22.0,31.96843400745077,25.6,8888.0
07-04-2017,23.0,32.2,25.0,8888.0
08-04-2017,23.0,32.5,28.0,12.6
09-04-2017,23.0,33.0,28.1,0.0
10-04-2017,24.0,31.4,27.6,0.0
11-04-2017,23.0,32.6,28.5,0.0
12-04-2017,24.0,32.4,27.5,0.0
13-04-2017,21.0,32.6,27.0,0.0
14-04-2017,21.0,32.0,28.0,0.0
15-04-2017,24.0,31.6,27.6,0.0
16-04-2017,22.0,32.6,26.0,0.0
17-04-2017,23.0,32.4,27.8,8888.0
18-04-2017,24.0,33.0,27.3,0.0
19-04-2017,24.0,33.0,26.0,8.0
20-04-2017,24.0,33.1,29.5,3.5
21-04-2017,23.0,34.1,29.5,0.0
22-04-2017,24.0,31.96843400745077,29.4,0.0
23-04-2017,22.916163101604276,34.0,28.2,0.0
24-04-2017,23.0,33.4,28.1,0.0
25-04-2017,22.0,33.4,28.0,0.0
26-04-2017,22.0,33.7,28.8,0.0
27-04-2017,23.0,33.5,28.5,0.0
28-04-2017,23.0,30.4,25.5,0.3
29-04-2017,23.0,31.2,26.7,1.9
30-04-2017,22.0,31.5,27.4,8888.0
01-05-2017,22.0,32.4,28.1,0.0
02-05-2017,24.0,31.96843400745077,28.3,0.0
03-05-2017,24.0,32.5,28.7,0.0
04-05-2017,24.0,32.0,28.7,0.0
05-05-2017,25.0,32.0,28.2,0.0
06-05-2017,22.0,32.6,28.8,0.0
07-05-2017,23.0,33.3,29.3,0.0
08-05-2017,25.0,32.7,28.3,0.0
09-05-2017,23.0,32.8,28.5,0.0
10-05-2017,23.0,32.2,28.6,0.0
11-05-2017,24.0,31.96843400745077,28.6,0.0
12-05-2017,25.0,32.8,28.1,0.0
13-05-2017,23.0,31.5,27.8,0.0
14-05-2017,24.0,33.0,28.4,0.0
15-05-2017,23.0,32.8,27.8,0.0
16-05-2017,22.0,31.96843400745077,26.3,0.0
17-05-2017,22.0,33.1,28.7,0.0
18-05-2017,24.0,32.2,27.9,0.0
19-05-2017,22.0,32.2,26.4,0.0
20-05-2017,19.0,32.7,28.0,0.0
21-05-2017,21.0,33.2,27.7,0.0
22-05-2017,21.0,31.5,27.7,0.0
23-05-2017,24.0,33.0,28.4,0.0
24-05-2017,25.0,32.8,29.6,0.0
25-05-2017,26.0,33.1,29.0,0.0
26-05-2017,24.0,33.4,29.0,0.0
27-05-2017,22.916163101604276,32.6,29.5,0.0
28-05-2017,26.0,32.5,29.7,0.0
29-05-2017,25.0,31.96843400745077,29.3,0.0
30-05-2017,25.0,32.8,29.0,0.0
31-05-2017,25.0,31.2,28.1,0.0
01-06-2017,25.0,31.3,27.7,0.0
02-06-2017,22.916163101604276,32.0,27.9,0.0
03-06-2017,25.0,30.1,27.3,0.0
04-06-2017,24.0,31.2,28.1,0.0
05-06-2017,24.0,32.2,28.3,0.0
06-06-2017,26.0,31.8,28.4,0.0
07-06-2017,25.0,31.0,27.1,0.0
08-06-2017,24.0,30.4,26.9,0.0
09-06-2017,25.0,30.1,27.0,0.0
10-06-2017,24.0,30.4,27.3,0.0
11-06-2017,25.0,29.6,26.8,0.0
12-06-2017,25.0,31.96843400745077,26.6,0.0
13-06-2017,25.0,30.5,27.5,0.0
14-06-2017,25.0,30.2,26.7,0.0
15-06-2017,22.0,31.0,26.9,0.0
16-06-2017,21.0,31.0,27.1,0.0
17-06-2017,23.0,30.2,26.8,0.0
18-06-2017,23.0,31.5,28.2,0.0
19-06-2017,25.0,30.5,28.0,8888.0
20-06-2017,24.0,31.8,28.0,0.0
21-06-2017,24.0,32.0,27.0,0.0
22-06-2017,22.916163101604276,32.2,27.6,0.0
23-06-2017,23.0,32.2,28.2,0.0
24-06-2017,22.0,32.8,28.0,0.0
25-06-2017,22.0,31.96843400745077,26.7,0.0
26-06-2017,17.0,32.0,26.7,0.0
27-06-2017,19.0,31.2,25.7,0.0
28-06-2017,22.916163101604276,32.5,27.0,0.0
29-06-2017,22.0,30.7,27.5,0.0
30-06-2017,23.0,31.5,28.2,0.0
01-07-2017,24.0,31.8,27.1,0.0
02-07-2017,24.0,32.8,27.9,0.0
03-07-2017,22.916163101604276,32.0,27.8,0.0
04-07-2017,23.0,31.6,27.6,0.0
05-07-2017,23.0,32.6,28.7,0.0
06-07-2017,23.0,32.8,28.3,0.0
07-07-2017,25.0,32.2,27.6,8888.0
08-07-2017,24.0,32.6,28.4,0.0
09-07-2017,21.0,31.7,27.2,0.0
10-07-2017,23.0,31.8,28.5,0.0
11-07-2017,23.0,32.0,28.6,0.0
12-07-2017,25.0,32.6,27.9,0.0
13-07-2017,24.0,31.5,27.6,3.4
14-07-2017,24.0,31.2,27.5,0.0
15-07-2017,21.0,32.4,27.0,0.0
16-07-2017,22.0,32.6,26.8,0.0
17-07-2017,23.0,31.8,28.0,0.0
18-07-2017,24.0,32.4,27.8,0.0
19-07-2017,22.0,32.5,27.1,0.0
20-07-2017,20.0,33.5,27.0,0.0
21-07-2017,23.0,33.4,27.2,0.0
22-07-2017,22.0,31.8,27.1,0.0
23-07-2017,22.0,31.7,26.7,0.0
24-07-2017,21.0,31.6,27.7,0.0
25-07-2017,22.916163101604276,32.2,28.2,0.0
26-07-2017,25.0,32.8,28.8,0.0
27-07-2017,24.0,32.3,28.9,0.0
28-07-2017,24.0,32.5,27.4,0.0
29-07-2017,23.0,31.6,27.5,0.0
30-07-2017,21.0,32.0,27.4,0.0
31-07-2017,23.0,32.4,28.0,0.0
01-08-2017,24.0,32.0,27.9,0.0
02-08-2017,23.0,32.4,26.7,0.2
03-08-2017,20.0,31.9,26.8,0.3
04-08-2017,22.0,31.0,26.4,0.0
05-08-2017,21.0,32.2,27.2,0.0
06-08-2017,23.0,33.3,28.4,0.0
